# Force coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 1.00000000e+00
# Aref          : 2.00000000e+00
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cs              	Cl              	CmRoll          	CmPitch         	CmYaw           	Cd(f)           	Cd(r)           	Cs(f)           	Cs(r)           	Cl(f)           	Cl(r)           
2.53694         	4.55147771e+00	3.33714951e-19	8.57548803e-01	1.67978939e-19	-1.49329147e+00	5.03223490e-19	2.27573886e+00	2.27573886e+00	6.70080965e-19	-3.36366014e-19	-1.06451707e+00	1.92206587e+00
2.561527        	4.70231757e+00	6.93240873e-19	8.79095890e-01	-8.13416159e-19	-1.54342636e+00	1.49685411e-18	2.35115878e+00	2.35115878e+00	1.84347455e-18	-1.15023368e-18	-1.10387841e+00	1.98297430e+00
2.585986        	4.85893986e+00	2.47929923e-19	9.00641813e-01	-6.40884710e-19	-1.59381041e+00	2.17646256e-19	2.42946993e+00	2.42946993e+00	3.41611218e-19	-9.36812947e-20	-1.14348951e+00	2.04413132e+00
2.61029         	5.01382879e+00	-2.84330916e-20	9.21596541e-01	-4.49500466e-19	-1.64313654e+00	2.66429881e-19	2.50691439e+00	2.50691439e+00	2.52213335e-19	-2.80646427e-19	-1.18233827e+00	2.10393481e+00
2.634472        	5.17617877e+00	3.86199507e-19	9.45151688e-01	-1.08611029e-18	-1.69734333e+00	5.38120669e-19	2.58808938e+00	2.58808938e+00	7.31220423e-19	-3.45020916e-19	-1.22476748e+00	2.16991917e+00
2.658514        	5.33644019e+00	-6.53095012e-20	9.67202124e-01	-4.53620295e-19	-1.74880726e+00	1.67191267e-19	2.66822009e+00	2.66822009e+00	1.34536516e-19	-1.99846018e-19	-1.26520620e+00	2.23240832e+00
2.682437        	5.50320966e+00	4.22086135e-19	9.89057666e-01	-1.06279320e-18	-1.79993829e+00	6.21974079e-19	2.75160483e+00	2.75160483e+00	8.33017146e-19	-4.10931011e-19	-1.30540945e+00	2.29446712e+00
2.706233        	5.66874271e+00	4.96797542e-19	9.97365112e-01	-1.02780080e-18	-1.82569031e+00	7.43996458e-19	2.83437135e+00	2.83437135e+00	9.92395229e-19	-4.95597687e-19	-1.32700776e+00	2.32437287e+00
2.729916        	5.83668014e+00	1.00517757e-19	1.02620665e+00	-1.18478567e-18	-1.88999959e+00	5.75145232e-20	2.91834007e+00	2.91834007e+00	1.07773402e-19	-7.25564468e-21	-1.37689626e+00	2.40310291e+00
2.753459        	6.00415331e+00	1.00931573e-18	1.04922875e+00	-1.13511415e-18	-1.94340715e+00	2.59825701e-18	3.00207665e+00	3.00207665e+00	3.10291488e-18	-2.09359915e-18	-1.41879278e+00	2.46802153e+00
2.776848        	6.17366535e+00	-1.94353519e-19	1.07176612e+00	-4.58779664e-19	-1.99587582e+00	-5.07509343e-20	3.08683268e+00	3.08683268e+00	-1.47927694e-19	-4.64258252e-20	-1.45999276e+00	2.53175888e+00
2.800073        	6.34203980e+00	1.17606801e-18	1.09058259e+00	-5.37990538e-19	-2.04120723e+00	2.60239564e-18	3.17101990e+00	3.17101990e+00	3.19042964e-18	-2.01436163e-18	-1.49591594e+00	2.58649853e+00
2.823162        	6.51031724e+00	-1.13679522e-19	1.11002724e+00	-3.34510741e-19	-2.08767008e+00	1.31610323e-19	3.25515862e+00	3.25515862e+00	7.47705618e-20	-1.88450083e-19	-1.53265646e+00	2.64268369e+00
2.846093        	6.67461283e+00	4.92782151e-19	1.12867198e+00	-8.54217133e-19	-2.13252623e+00	7.70203684e-19	3.33730642e+00	3.33730642e+00	1.01659476e-18	-5.23812608e-19	-1.56819024e+00	2.69686222e+00
2.868905        	6.84120570e+00	5.40256241e-19	1.14690005e+00	-9.46089824e-19	-2.17649087e+00	8.61683900e-19	3.42060285e+00	3.42060285e+00	1.13181202e-18	-5.91555779e-19	-1.60304084e+00	2.74994089e+00
2.891572        	7.00128951e+00	-1.46198178e-19	1.16310136e+00	-4.30544195e-19	-2.21639489e+00	-6.75741820e-21	3.50064476e+00	3.50064476e+00	-7.98565074e-20	-6.63416710e-20	-1.63484421e+00	2.79794556e+00
2.914136        	7.15988565e+00	5.09940642e-19	1.17929653e+00	-9.04067357e-19	-2.25610786e+00	8.27415798e-19	3.57994283e+00	3.57994283e+00	1.08238612e-18	-5.72445477e-19	-1.66645960e+00	2.84575612e+00
2.936576        	7.31644062e+00	3.21580284e-19	1.19809141e+00	-9.31055297e-19	-2.30066523e+00	6.04499296e-19	3.65822031e+00	3.65822031e+00	7.65289438e-19	-4.43709154e-19	-1.70161953e+00	2.89971093e+00
2.95893         	7.46618142e+00	3.27275270e-19	1.21317553e+00	-9.75244644e-19	-2.33784050e+00	6.61132193e-19	3.73309071e+00	3.73309071e+00	8.24769828e-19	-4.97494558e-19	-1.73125274e+00	2.94442827e+00
2.981183        	7.61305732e+00	1.20958458e-18	1.22968631e+00	-1.41351535e-18	-2.37752375e+00	3.09017156e-18	3.80652866e+00	3.80652866e+00	3.69496385e-18	-2.48537926e-18	-1.76268060e+00	2.99236691e+00
3.003369        	7.75500825e+00	5.95834997e-21	1.24186441e+00	-4.81998770e-19	-2.40854019e+00	1.85946733e-19	3.87750413e+00	3.87750413e+00	1.88925908e-19	-1.82967558e-19	-1.78760799e+00	3.02947239e+00
3.025473        	7.89143928e+00	-2.16205402e-20	1.25848694e+00	-3.97089370e-19	-2.44800478e+00	1.48077477e-19	3.94571964e+00	3.94571964e+00	1.37267207e-19	-1.58887747e-19	-1.81876131e+00	3.07724826e+00
3.047513        	8.01943556e+00	8.51220025e-20	1.27185754e+00	-4.26869301e-19	-2.48091035e+00	2.56309349e-19	4.00971778e+00	4.00971778e+00	2.98870351e-19	-2.13748348e-19	-1.84498158e+00	3.11683912e+00
3.069421        	8.14683210e+00	3.44620880e-19	1.28738221e+00	-8.62455748e-19	-2.51776943e+00	5.66536831e-19	4.07341605e+00	4.07341605e+00	7.38847271e-19	-3.94226391e-19	-1.87407832e+00	3.16146053e+00
3.091246        	8.26140319e+00	1.13004139e-18	1.29915295e+00	-1.57529611e-18	-2.54696788e+00	3.17997769e-18	4.13070160e+00	4.13070160e+00	3.74499838e-18	-2.61495700e-18	-1.89739141e+00	3.19654436e+00
3.112972        	8.36991149e+00	-6.05246220e-20	1.30887258e+00	-4.23055063e-19	-2.57179007e+00	2.51759232e-19	4.18495574e+00	4.18495574e+00	2.21496921e-19	-2.82021543e-19	-1.91735377e+00	3.22622636e+00
3.134634        	8.47168484e+00	-2.87184880e-19	1.32229065e+00	-4.15006785e-19	-2.60362230e+00	-2.96336616e-19	4.23584242e+00	4.23584242e+00	-4.39929055e-19	1.52744176e-19	-1.94247697e+00	3.26476762e+00
3.156227        	8.56607621e+00	-4.58867773e-19	1.33120001e+00	-1.50668893e-18	-2.62650710e+00	-1.18926633e-18	4.28303811e+00	4.28303811e+00	-1.41870022e-18	9.59832443e-19	-1.96090710e+00	3.29210711e+00
3.177777        	8.65255153e+00	1.97566465e-19	1.33891619e+00	-9.37122845e-19	-2.64666431e+00	3.63819325e-19	4.32627576e+00	4.32627576e+00	4.62602558e-19	-2.65036093e-19	-1.97720621e+00	3.31612240e+00
3.199281        	8.73489897e+00	1.78383990e-19	1.35024647e+00	-8.62016277e-19	-2.67341833e+00	2.75729589e-19	4.36744948e+00	4.36744948e+00	3.64921584e-19	-1.86537594e-19	-1.99829510e+00	3.34854157e+00
3.220761        	8.80510604e+00	-4.35376281e-19	1.35574472e+00	-8.72911029e-19	-2.68840135e+00	-1.40739986e-18	4.40255302e+00	4.40255302e+00	-1.62508800e-18	1.18971172e-18	-2.01052899e+00	3.36627371e+00
3.242213        	8.87172530e+00	-4.91289681e-19	1.36667828e+00	-8.64874897e-19	-2.71376432e+00	-1.49056620e-18	4.43586265e+00	4.43586265e+00	-1.73621104e-18	1.24492136e-18	-2.03042518e+00	3.39710346e+00
3.263618        	8.92477488e+00	-1.51692490e-19	1.37285835e+00	-3.31326786e-19	-2.72923864e+00	-2.03742523e-19	4.46238744e+00	4.46238744e+00	-2.79588768e-19	1.27896278e-19	-2.04280946e+00	3.41566782e+00
3.284977        	8.96734082e+00	-2.64196595e-19	1.37600373e+00	-1.54543601e-18	-2.73826797e+00	-9.99297203e-19	4.48367041e+00	4.48367041e+00	-1.13139550e-18	8.67198906e-19	-2.05026610e+00	3.42626983e+00
3.306312        	9.00634322e+00	-3.94003358e-20	1.37834544e+00	-2.59024632e-19	-2.74558227e+00	7.81818945e-21	4.50317161e+00	4.50317161e+00	-1.18819784e-20	-2.75183573e-20	-2.05640955e+00	3.43475499e+00
3.327629        	9.03756196e+00	1.06033975e-18	1.38193945e+00	-8.99194137e-19	-2.75495012e+00	2.92525541e-18	4.51878098e+00	4.51878098e+00	3.45542529e-18	-2.39508554e-18	-2.06398040e+00	3.44591985e+00
3.348944        	9.06015326e+00	-1.00626807e-19	1.38524554e+00	-1.47750899e-18	-2.76333951e+00	-6.36340035e-19	4.53007663e+00	4.53007663e+00	-6.86653438e-19	5.86026631e-19	-2.07071674e+00	3.45596228e+00
3.370262        	9.07907406e+00	-3.29370789e-19	1.38906590e+00	-8.52516138e-19	-2.77238287e+00	-1.26066461e-18	4.53953703e+00	4.53953703e+00	-1.42535001e-18	1.09597922e-18	-2.07784991e+00	3.46691582e+00
3.3916          	9.08342742e+00	1.82977129e-19	1.39390505e+00	-8.35482999e-19	-2.78305918e+00	2.20582230e-19	4.54171371e+00	4.54171371e+00	3.12070794e-19	-1.29093665e-19	-2.08610665e+00	3.48001170e+00
3.412951        	9.08413115e+00	9.82631523e-19	1.39849308e+00	-9.64442748e-19	-2.79279691e+00	2.75719796e-18	4.54206557e+00	4.54206557e+00	3.24851372e-18	-2.26588220e-18	-2.09355037e+00	3.49204345e+00
3.434272        	9.08055644e+00	-1.42489988e-19	1.39581457e+00	-1.39506439e-18	-2.78781978e+00	-8.08515581e-19	4.54027822e+00	4.54027822e+00	-8.79760574e-19	7.37270587e-19	-2.08991249e+00	3.48572707e+00
3.455563        	9.07372702e+00	1.23002031e-18	1.39209286e+00	-1.45033632e-18	-2.78049555e+00	3.18794450e-18	4.53686351e+00	4.53686351e+00	3.80295466e-18	-2.57293435e-18	-2.08444912e+00	3.47654198e+00
3.476823        	9.05948119e+00	1.40545509e-18	1.39047844e+00	-1.35823171e-18	-2.77686658e+00	3.51800955e-18	4.52974059e+00	4.52974059e+00	4.22073710e-18	-2.81528201e-18	-2.08162736e+00	3.47210580e+00
3.498052        	9.03976723e+00	-7.38163211e-20	1.39317981e+00	-1.44673131e-18	-2.78148380e+00	-6.37809599e-19	4.51988361e+00	4.51988361e+00	-6.74717759e-19	6.00901438e-19	-2.08489390e+00	3.47807371e+00
3.519248        	9.01391326e+00	1.13658852e-18	1.39170746e+00	-1.39437867e-18	-2.77736181e+00	3.03064228e-18	4.50695663e+00	4.50695663e+00	3.59893654e-18	-2.46234801e-18	-2.08150808e+00	3.47321554e+00
3.540411        	8.98581789e+00	1.28197847e-18	1.38957444e+00	-1.39620992e-18	-2.77171267e+00	3.22965486e-18	4.49290894e+00	4.49290894e+00	3.87064409e-18	-2.58866562e-18	-2.07692545e+00	3.46649989e+00
3.561539        	8.95750783e+00	1.15497845e-18	1.38733007e+00	-1.41628061e-18	-2.76547706e+00	2.97771997e-18	4.47875392e+00	4.47875392e+00	3.55520919e-18	-2.40023075e-18	-2.07181203e+00	3.45914210e+00
3.582632        	8.91990008e+00	9.59334953e-20	1.38709271e+00	-8.16469131e-19	-2.76298595e+00	6.33011993e-20	4.45995004e+00	4.45995004e+00	1.11267947e-19	-1.53344516e-20	-2.06943960e+00	3.45653231e+00
3.603688        	8.88532365e+00	7.60180812e-19	1.37453458e+00	-8.58074052e-19	-2.73560695e+00	2.32119216e-18	4.44266183e+00	4.44266183e+00	2.70128257e-18	-1.94110176e-18	-2.04833966e+00	3.42287424e+00
3.624711        	8.84422521e+00	-1.82941384e-19	1.37109600e+00	-1.98325617e-19	-2.72612886e+00	-2.50213143e-19	4.42211260e+00	4.42211260e+00	-3.41683835e-19	1.58742451e-19	-2.04058086e+00	3.41167686e+00
3.645693        	8.80360078e+00	-1.07082306e-19	1.36943002e+00	-1.22226026e-18	-2.72001919e+00	-6.27001801e-19	4.40180039e+00	4.40180039e+00	-6.80542955e-19	5.73460648e-19	-2.03530419e+00	3.40473420e+00
3.666641        	8.76096860e+00	-2.73541426e-19	1.36230886e+00	-2.10801968e-19	-2.70273171e+00	-4.51664344e-19	4.38048430e+00	4.38048430e+00	-5.88435057e-19	3.14893632e-19	-2.02157728e+00	3.38388614e+00
3.687547        	8.71630228e+00	1.25560840e-19	1.35766271e+00	-7.34330414e-19	-2.68999495e+00	1.78606000e-19	4.35815114e+00	4.35815114e+00	2.41386420e-19	-1.15825580e-19	-2.01116359e+00	3.36882630e+00
3.708419        	8.67029115e+00	1.07625607e-18	1.35422615e+00	-1.24999569e-18	-2.67934554e+00	2.79086536e-18	4.33514558e+00	4.33514558e+00	3.32899339e-18	-2.25273732e-18	-2.00223246e+00	3.35645861e+00
3.729246        	8.62695873e+00	-1.17504736e-19	1.35070454e+00	-2.29828720e-19	-2.66827744e+00	-2.75290880e-19	4.31347937e+00	4.31347937e+00	-3.34043248e-19	2.16538512e-19	-1.99292517e+00	3.34362970e+00
3.750042        	8.58023169e+00	-2.12624206e-19	1.33882261e+00	-1.98277194e-19	-2.64052547e+00	-3.25894251e-19	4.29011585e+00	4.29011585e+00	-4.32206354e-19	2.19582148e-19	-1.97111417e+00	3.30993678e+00
3.770785        	8.53663796e+00	7.64110715e-19	1.32791972e+00	-7.66007546e-19	-2.61453578e+00	2.16944127e-18	4.26831898e+00	4.26831898e+00	2.55149663e-18	-1.78738592e-18	-1.95057592e+00	3.27849563e+00
3.791484        	8.49206425e+00	5.02206454e-20	1.31624759e+00	-8.66182275e-19	-2.58704164e+00	4.45677687e-20	4.24603212e+00	4.24603212e+00	6.96780914e-20	-1.94574460e-20	-1.92891784e+00	3.24516544e+00
3.812132        	8.44947654e+00	8.89509472e-19	1.30876356e+00	-8.26563521e-19	-2.56760662e+00	2.18672063e-18	4.22473827e+00	4.22473827e+00	2.63147536e-18	-1.74196589e-18	-1.91322484e+00	3.22198840e+00
3.832738        	8.40706209e+00	9.38733848e-19	1.30298939e+00	-7.81639815e-19	-2.55125255e+00	2.28266246e-18	4.20353104e+00	4.20353104e+00	2.75202939e-18	-1.81329554e-18	-1.89975785e+00	3.20274724e+00
3.853295        	8.36949740e+00	-3.66489180e-19	1.29645558e+00	-1.70028560e-19	-2.53329516e+00	-4.70665786e-19	4.18474870e+00	4.18474870e+00	-6.53910376e-19	2.87421195e-19	-1.88506736e+00	3.18152295e+00
3.873811        	8.32912144e+00	-4.17272055e-19	1.28528347e+00	-2.35642263e-19	-2.50595663e+00	-5.74324258e-19	4.16456072e+00	4.16456072e+00	-7.82960285e-19	3.65688230e-19	-1.86331489e+00	3.14859836e+00
3.894278        	8.29491812e+00	-2.27390087e-19	1.27024641e+00	-1.09961571e-18	-2.47099140e+00	-5.65800850e-19	4.14745906e+00	4.14745906e+00	-6.79495893e-19	4.52105806e-19	-1.83586820e+00	3.10611461e+00
3.914705        	8.25687499e+00	-1.31488141e-19	1.26662268e+00	-1.09011380e-18	-2.45829748e+00	-3.11556491e-19	4.12843750e+00	4.12843750e+00	-3.77300562e-19	2.45812421e-19	-1.82498614e+00	3.09160882e+00
3.935085        	8.22268069e+00	3.78693216e-20	1.25412603e+00	-7.20300173e-19	-2.42793138e+00	7.55196597e-20	4.11134034e+00	4.11134034e+00	9.44543205e-20	-5.65849989e-20	-1.80086837e+00	3.05499440e+00
3.955428        	8.19039185e+00	7.31671796e-19	1.24092536e+00	-7.44981091e-19	-2.39616267e+00	1.97156552e-18	4.09519592e+00	4.09519592e+00	2.33740142e-18	-1.60572962e-18	-1.77570000e+00	3.01662535e+00
3.97572         	8.16147660e+00	-2.36668285e-19	1.23121573e+00	-5.40364745e-19	-2.37113330e+00	-7.79806878e-19	4.08073830e+00	4.08073830e+00	-8.98141020e-19	6.61472736e-19	-1.75552543e+00	2.98674116e+00
3.995979        	8.13354298e+00	1.01579359e-18	1.22108404e+00	-1.00296404e-18	-2.34521556e+00	2.54815348e-18	4.06677149e+00	4.06677149e+00	3.05605028e-18	-2.04025669e-18	-1.73467354e+00	2.95575758e+00
4.016188        	8.10572900e+00	1.89816389e-20	1.21275690e+00	-2.11129344e-19	-2.32275185e+00	1.32808682e-19	4.05286450e+00	4.05286450e+00	1.42299501e-19	-1.23317862e-19	-1.71637341e+00	2.92913030e+00
4.036365        	8.07791062e+00	8.46501626e-19	1.19387846e+00	-1.04516230e-18	-2.27986760e+00	2.28798627e-18	4.03895531e+00	4.03895531e+00	2.71123708e-18	-1.86473545e-18	-1.68292837e+00	2.87680683e+00
4.056494        	8.05371457e+00	7.04197837e-19	1.18121440e+00	-1.00446820e-18	-2.24908472e+00	2.15013010e-18	4.02685729e+00	4.02685729e+00	2.50222902e-18	-1.79803118e-18	-1.65847752e+00	2.83969192e+00
4.076595        	8.03112785e+00	9.71755010e-19	1.16910138e+00	-4.65175901e-19	-2.21930244e+00	2.13493234e-18	4.01556393e+00	4.01556393e+00	2.62080984e-18	-1.64905483e-18	-1.63475175e+00	2.80385313e+00
4.09665         	8.01224897e+00	4.64982799e-19	1.15390623e+00	-7.04288017e-19	-2.18357269e+00	5.49673745e-19	4.00612448e+00	4.00612448e+00	7.82165144e-19	-3.17182345e-19	-1.60661957e+00	2.76052581e+00
4.116676        	7.99454398e+00	4.70665281e-19	1.14348862e+00	-7.11941577e-19	-2.15695246e+00	4.90725717e-19	3.99727199e+00	3.99727199e+00	7.26058358e-19	-2.55393077e-19	-1.58520814e+00	2.72869677e+00
4.136661        	7.97554828e+00	-4.14704275e-19	1.12892344e+00	-9.18152959e-20	-2.12224755e+00	-4.09665019e-19	3.98777414e+00	3.98777414e+00	-6.17017157e-19	2.02312882e-19	-1.55778583e+00	2.68670927e+00
4.156621        	7.96213170e+00	-4.80729147e-19	1.12027457e+00	-5.23432856e-20	-2.09882323e+00	-4.91577611e-19	3.98106585e+00	3.98106585e+00	-7.31942184e-19	2.51213037e-19	-1.53868595e+00	2.65896052e+00
4.176542        	7.94582347e+00	2.53155296e-20	1.10482530e+00	-4.97472256e-19	-2.06247520e+00	-4.68873224e-19	3.97291174e+00	3.97291174e+00	-4.56215459e-19	4.81530989e-19	-1.51006255e+00	2.61488785e+00
4.196444        	7.93492623e+00	-4.95266303e-19	1.08741704e+00	-3.44266631e-20	-2.02236107e+00	-4.68928242e-19	3.96746311e+00	3.96746311e+00	-7.16561394e-19	2.21295091e-19	-1.47865254e+00	2.56606959e+00
4.216311        	7.92343113e+00	-4.83022300e-19	1.07134702e+00	-2.10833552e-19	-1.98486484e+00	-4.85296061e-19	3.96171557e+00	3.96171557e+00	-7.26807211e-19	2.43784911e-19	-1.44919133e+00	2.52053835e+00
4.236162        	7.91087986e+00	-6.27873835e-19	1.06055343e+00	-1.89552043e-19	-1.95733699e+00	-6.32819210e-19	3.95543993e+00	3.95543993e+00	-9.46756128e-19	3.18882293e-19	-1.42706028e+00	2.48761371e+00
4.255982        	7.90319172e+00	5.66995076e-19	1.04426697e+00	-9.18706384e-19	-1.91940054e+00	1.86781758e-18	3.95159586e+00	3.95159586e+00	2.15131512e-18	-1.58432004e-18	-1.39726705e+00	2.44153403e+00
4.275776        	7.89752621e+00	1.12362318e-18	1.03099586e+00	-7.08268909e-19	-1.88720709e+00	2.28373501e-18	3.94876310e+00	3.94876310e+00	2.84554660e-18	-1.72192342e-18	-1.37170916e+00	2.40270502e+00
4.295527        	7.89151396e+00	3.98993782e-19	1.01921446e+00	-7.13590282e-19	-1.85786826e+00	3.63988392e-19	3.94575698e+00	3.94575698e+00	5.63485284e-19	-1.64491501e-19	-1.34826103e+00	2.36747549e+00
4.315254        	7.88525553e+00	3.23272645e-19	1.00323570e+00	-7.70465871e-19	-1.82062073e+00	2.94268146e-19	3.94262776e+00	3.94262776e+00	4.55904469e-19	-1.32631824e-19	-1.31900288e+00	2.32223857e+00
4.334944        	7.87706840e+00	-3.93832920e-19	9.84916252e-01	-5.51971050e-20	-1.77919674e+00	-3.31910996e-19	3.93853420e+00	3.93853420e+00	-5.28827456e-19	1.34994536e-19	-1.28673862e+00	2.27165487e+00
4.354615        	7.87278543e+00	-4.75151920e-19	9.68279190e-01	-3.03023052e-20	-1.74103017e+00	-3.44287801e-19	3.93639271e+00	3.93639271e+00	-5.81863761e-19	1.06711841e-19	-1.25689057e+00	2.22516976e+00
4.374255        	7.86403706e+00	2.82219170e-19	9.48820499e-01	-6.77978838e-19	-1.69778063e+00	1.51826180e-18	3.93201853e+00	3.93201853e+00	1.65937138e-18	-1.37715221e-18	-1.22337038e+00	2.17219088e+00
4.393882        	7.85932042e+00	-6.29819667e-19	9.31242626e-01	7.93076417e-20	-1.65809744e+00	-5.06419675e-19	3.92966021e+00	3.92966021e+00	-8.21329509e-19	1.91509842e-19	-1.19247613e+00	2.12371875e+00
4.413472        	7.85750255e+00	-5.89923798e-19	9.14386690e-01	-1.15840063e-19	-1.61986350e+00	-5.16998988e-19	3.92875127e+00	3.92875127e+00	-8.11960888e-19	2.22037089e-19	-1.16267016e+00	2.07705685e+00
4.433042        	7.85434168e+00	1.65161827e-19	8.99494641e-01	-5.83272099e-19	-1.58531194e+00	9.42579427e-19	3.92717084e+00	3.92717084e+00	1.02516034e-18	-8.59998513e-19	-1.13556461e+00	2.03505926e+00
4.452569        	7.85041330e+00	-5.85165775e-19	8.83994375e-01	-3.63105994e-20	-1.54977006e+00	-4.87644567e-19	3.92520665e+00	3.92520665e+00	-7.80227454e-19	1.95061679e-19	-1.10777287e+00	1.99176725e+00
4.472079        	7.84814407e+00	4.96487848e-20	8.64180632e-01	-4.49532176e-19	-1.50659592e+00	7.46056936e-19	3.92407203e+00	3.92407203e+00	7.70881328e-19	-7.21232544e-19	-1.07450561e+00	1.93868624e+00
4.491549        	7.84530693e+00	-6.23045168e-19	8.46610585e-01	-7.60386234e-20	-1.46766776e+00	-4.42667056e-19	3.92265346e+00	3.92265346e+00	-7.54189640e-19	1.31144472e-19	-1.04436247e+00	1.89097305e+00
4.5110046       	7.84341237e+00	-1.29757391e-19	8.29025961e-01	-4.47144499e-19	-1.42891813e+00	2.13195493e-19	3.92170619e+00	3.92170619e+00	1.48316797e-19	-2.78074188e-19	-1.01440515e+00	1.84343111e+00
4.5304242       	7.84082288e+00	2.23735791e-19	8.10773628e-01	-1.19036078e-19	-1.38918461e+00	9.56864676e-20	3.92041144e+00	3.92041144e+00	2.07554363e-19	1.61814278e-20	-9.83797800e-01	1.79457143e+00
4.5498304       	7.83852950e+00	1.21755808e-19	7.91303278e-01	-2.55121664e-19	-1.34755259e+00	-3.17898050e-20	3.91926475e+00	3.91926475e+00	2.90880991e-20	9.26677091e-20	-9.51900951e-01	1.74320423e+00
4.5692014       	7.83542437e+00	1.64246580e-19	7.71561819e-01	-6.14024213e-19	-1.30575893e+00	9.77036403e-20	3.91771219e+00	3.91771219e+00	1.79826930e-19	-1.55803501e-20	-9.19978020e-01	1.69153984e+00
4.5885613       	7.83439478e+00	-7.40910788e-20	7.50709987e-01	-4.83333650e-19	-1.26240062e+00	3.20613374e-19	3.91719739e+00	3.91719739e+00	2.83567834e-19	-3.57658913e-19	-8.87045622e-01	1.63775561e+00
4.6078856       	7.83071912e+00	4.49413773e-19	7.29792686e-01	-5.65011619e-19	-1.21930694e+00	5.66933165e-19	3.91535956e+00	3.91535956e+00	7.91640051e-19	-3.42226278e-19	-8.54410597e-01	1.58420328e+00
4.6272012       	7.82982675e+00	6.42843690e-19	7.07702183e-01	-6.57137039e-19	-1.17453463e+00	1.05435639e-18	3.91491338e+00	3.91491338e+00	1.37577823e-18	-7.32934542e-19	-8.20683542e-01	1.52838572e+00
4.6464809       	7.82760286e+00	5.93355047e-19	6.85143325e-01	-8.21490602e-19	-1.12929657e+00	7.38524782e-19	3.91380143e+00	3.91380143e+00	1.03520231e-18	-4.41847258e-19	-7.86724910e-01	1.47186824e+00
4.6657361       	7.82541998e+00	5.94481831e-19	6.59861259e-01	-7.10649452e-19	-1.07976003e+00	7.10455225e-19	3.91270999e+00	3.91270999e+00	1.00769614e-18	-4.13214309e-19	-7.49829397e-01	1.40969066e+00
4.6849478       	7.82113913e+00	-6.86005361e-20	6.36068048e-01	-2.85724446e-19	-1.03322396e+00	3.97449145e-19	3.91056956e+00	3.91056956e+00	3.63148877e-19	-4.31749413e-19	-7.15189933e-01	1.35125798e+00
4.7041316       	7.81777522e+00	6.85338819e-19	6.16414011e-01	-5.98040776e-19	-9.94215792e-01	1.08837395e-18	3.90888761e+00	3.90888761e+00	1.43104336e-18	-7.45704538e-19	-6.86008786e-01	1.30242280e+00
4.7232704       	7.81385602e+00	-7.76507050e-21	5.93210042e-01	-1.62504050e-19	-9.49517185e-01	6.43054800e-19	3.90692801e+00	3.90692801e+00	6.39172264e-19	-6.46937335e-19	-6.52912164e-01	1.24612221e+00
4.7423496       	7.81360564e+00	-8.85700876e-19	5.76414947e-01	3.96733721e-19	-9.16114736e-01	-7.77233421e-19	3.90680282e+00	3.90680282e+00	-1.22008386e-18	3.34382983e-19	-6.27907262e-01	1.20432221e+00
4.76129         	7.81134751e+00	-8.15005772e-19	5.56501731e-01	3.94955470e-19	-8.77801399e-01	-7.01402961e-19	3.90567376e+00	3.90567376e+00	-1.10890585e-18	2.93900075e-19	-5.99550534e-01	1.15605226e+00
4.7800982       	7.80717192e+00	-7.42050789e-19	5.36158719e-01	4.10041806e-19	-8.39217614e-01	-5.96451146e-19	3.90358596e+00	3.90358596e+00	-9.67476541e-19	2.25425752e-19	-5.71138254e-01	1.10729697e+00
4.7987792       	7.80412497e+00	4.82356949e-19	5.13393487e-01	-6.22315836e-19	-7.97012376e-01	5.72796398e-19	3.90206248e+00	3.90206248e+00	8.13974872e-19	-3.31617924e-19	-5.40315632e-01	1.05370912e+00
4.8173394       	7.80130287e+00	1.61096865e-19	4.89882538e-01	-1.13698903e-20	-7.54032981e-01	8.23634787e-19	3.90065144e+00	3.90065144e+00	9.04183220e-19	-7.43086355e-19	-5.09091712e-01	9.98974250e-01
4.835783        	7.79794442e+00	-7.26683250e-19	4.69639308e-01	2.37432349e-19	-7.16846651e-01	-7.15001306e-19	3.89897221e+00	3.89897221e+00	-1.07834293e-18	3.51659681e-19	-4.82026997e-01	9.51666306e-01
4.8541162       	7.79388156e+00	-3.31555746e-19	4.50494141e-01	1.00608943e-19	-6.81808623e-01	-2.05070700e-19	3.89694078e+00	3.89694078e+00	-3.70848573e-19	3.92928267e-20	-4.56561553e-01	9.07055694e-01
4.8723425       	7.79066852e+00	3.69568036e-19	4.30672982e-01	-2.82037728e-19	-6.45990163e-01	9.33475452e-19	3.89533426e+00	3.89533426e+00	1.11825947e-18	-7.48691434e-19	-4.30653672e-01	8.61326654e-01
4.8904674       	7.78749206e+00	-6.87988385e-19	4.10362875e-01	2.72434997e-19	-6.09742894e-01	-5.06359215e-19	3.89374603e+00	3.89374603e+00	-8.50353408e-19	1.62365023e-19	-4.04561456e-01	8.14924331e-01
